Months.Since.1Jan1840,Year.Month.Day,bp90cm.gm-2
1973,2004-07-01,0.10541706231288267
1974,2004-08-01,0.10542938587084434
1975,2004-09-01,0.1054414511147541
1976,2004-10-01,0.1054532768280495
1977,2004-11-01,0.10546488041811632
1978,2004-12-01,0.1054762779138456
1979,2005-01-01,0.1054874503443148
1980,2005-02-01,0.1054960344669641
1981,2005-03-01,0.10550444439189895
1982,2005-04-01,0.10551269141151685
1983,2005-05-01,0.10552078530066267
1984,2005-06-01,0.10552873460690747
1985,2005-07-01,0.10553654712604205
1986,2005-08-01,0.10554423017542869
1987,2005-09-01,0.10555179065883728
1988,2005-10-01,0.10555923503763147
1989,2005-11-01,0.10556656929816316
1990,2005-12-01,0.10557379895078714
1991,2006-01-01,0.1055808579067555
1992,2006-02-01,0.10558456054122305
1993,2006-03-01,0.10558816375368649
1994,2006-04-01,0.10559167764486667
1995,2006-05-01,0.10559511015685595
1996,2006-06-01,0.10559846730789364
1997,2006-07-01,0.10560175386104326
1998,2006-08-01,0.10560497381871628
1999,2006-09-01,0.10560813065616975
2000,2006-10-01,0.10561122740424085
2001,2006-11-01,0.10561426669057955
2002,2006-12-01,0.10561725079182714
2003,2007-01-01,0.1056204164073631
2004,2007-02-01,0.10562084181962242
2005,2007-03-01,0.10562119781369232
2006,2007-04-01,0.10562149393961408
2007,2007-05-01,0.10562173822075778
2008,2007-06-01,0.10562193685261786
2009,2007-07-01,0.10562209458592786
2010,2007-08-01,0.10562221515592578
2011,2007-09-01,0.1056223015606319
2012,2007-10-01,0.105622356213311
2013,2007-11-01,0.10562238104057707
2014,2007-12-01,0.10562237757167971
2015,2008-01-01,0.10562136928564408
2016,2008-02-01,0.10561638332079082
2017,2008-03-01,0.10561142136913614
2018,2008-04-01,0.10560650941168824
2019,2008-05-01,0.10560166317651747
2020,2008-06-01,0.10559689038313068
2021,2008-07-01,0.10559219368255202
2022,2008-08-01,0.10558757279984249
2023,2008-09-01,0.10558302573697766
2024,2008-10-01,0.10557854938027468
2025,2008-11-01,0.10557413984302488
2026,2008-12-01,0.10556979272306327
2027,2009-01-01,0.10556232824990015
2028,2009-02-01,0.10555285049919229
2029,2009-03-01,0.105543549956567
2030,2009-04-01,0.10553446312070938
2031,2009-05-01,0.10552560908083976
2032,2009-06-01,0.10551699322248907
2033,2009-07-01,0.10550861229099044
2034,2009-08-01,0.10550045837449881
2035,2009-09-01,0.10549252128881936
2036,2009-10-01,0.10548478977301237
2037,2009-11-01,0.1054772520502064
2038,2009-12-01,0.10546989613131393
2039,2010-01-01,0.10545425386004592
2040,2010-02-01,0.10544053866579182
2041,2010-03-01,0.10542713395733223
2042,2010-04-01,0.10541410474522657
2043,2010-05-01,0.10540149961906631
2044,2010-06-01,0.10538934757398023
2045,2010-07-01,0.10537765954924175
2046,2010-08-01,0.10536643273675429
2047,2010-09-01,0.10535565548423124
2048,2010-10-01,0.10534531134694913
2049,2010-11-01,0.1053353817862216
2050,2010-12-01,0.10532584765854996
