Months.Since.1Jan1840,Year.Month.Day,1to10g.gm-2,10to100g.gm-2,100gto1kg.gm-2,1to10kg.gm-2,10to100kg.gm-2,GT100kg.gm-2
2007,2007-05-01,6.646627762539162e-8,1.676965311802129e-6,4.475815051305721e-5,0.003266167350205654,0.012969518737101818,0.0025913572495090925
2008,2007-06-01,6.619336884241605e-8,1.6678722901029156e-6,4.423576355890498e-5,0.003235724680432692,0.012972231757730133,0.002544734524502704
2009,2007-07-01,6.709267136376129e-8,1.6898621931627234e-6,4.425285669742064e-5,0.0032062601101102194,0.012887132725838144,0.002496583305625395
2010,2007-08-01,6.73157588365162e-8,1.6977697308930088e-6,4.466960201535186e-5,0.0031810246029429804,0.012764989282998839,0.0024494591870127687
2011,2007-09-01,6.746274052369666e-8,1.7020980000611536e-6,4.492970539076394e-5,0.003160022616029687,0.012631845899996625,0.0024041458199013156
2012,2007-10-01,6.823358315089071e-8,1.7185415973082731e-6,4.5060625632498e-5,0.003138385334965425,0.01249562624821052,0.0023597246967875796
2013,2007-11-01,6.987186988116288e-8,1.7552692140799598e-6,4.539946851547181e-5,0.0031107571809768915,0.0123564378174223,0.002314133543690146
2014,2007-12-01,7.142399815643261e-8,1.7945223078612992e-6,4.615747578083604e-5,0.003078950023322839,0.012216431104999119,0.002267868213795796
2015,2008-01-01,7.174582184610915e-8,1.8109046600796555e-6,4.711989924261712e-5,0.0030514495451336855,0.012075491249244102,0.0022243536010773785
2016,2008-02-01,7.070421978391215e-8,1.7934580280282257e-6,4.7759939904829525e-5,0.003036061807400456,0.011896930055706932,0.0021859142101626726
2017,2008-03-01,7.356983542587624e-8,1.8235867049932158e-6,4.7498728576225404e-5,0.003032080298838454,0.011639536670200007,0.0021596210710676145
2018,2008-04-01,6.892705733402617e-8,1.7436308316206245e-6,4.7325944996573206e-5,0.00304974600945674,0.011488962420527068,0.0021445121032584
2019,2008-05-01,6.71728816232744e-8,1.693985024186372e-6,4.506512396433915e-5,0.003036012491893857,0.011693092188746566,0.0021324236152266535
2020,2008-06-01,6.682963051498635e-8,1.6869732328988534e-6,4.4749438273012684e-5,0.0030263213083068525,0.011876341843009102,0.0021217450334128553
2021,2008-07-01,6.737108232815232e-8,1.6984600779525047e-6,4.474589804149868e-5,0.003020019878021515,0.011931576633494858,0.0021094097043530503
2022,2008-08-01,6.786454158361429e-8,1.7131724565925955e-6,4.5035052146767907e-5,0.0030129078303110716,0.01191865302056639,0.002094530280449351
2023,2008-09-01,6.80953423462119e-8,1.7191375883770253e-6,4.5353022026296034e-5,0.003007852366702738,0.01187929259046595,0.002079115789925495
2024,2008-10-01,6.885910899665719e-8,1.7354314715782633e-6,4.553114655366687e-5,0.0030009985744709933,0.011824836282027153,0.0020624613546046415
2025,2008-11-01,7.067815845495682e-8,1.7763321305580148e-6,4.589458448037094e-5,0.0029857986246516386,0.01175161101511963,0.002041788508261076
2026,2008-12-01,7.234898207310433e-8,1.817741880517278e-6,4.670065315223319e-5,0.0029652159873907076,0.011668004257052927,0.002018272426108355
2027,2009-01-01,7.289169354813331e-8,1.841479189257664e-6,4.775889348938866e-5,0.002946392327635809,0.011569705223613771,0.0019942602713870624
2028,2009-02-01,7.156728764378117e-8,1.8208908622588229e-6,4.7565489067805706e-5,0.0025151067141947446,0.009616060566481666,0.001649719807611132
2029,2009-03-01,7.240797516491175e-8,1.8312255779982483e-6,4.75440005765682e-5,0.002211663096288192,0.008022912171889671,0.0013751723914267224
2030,2009-04-01,7.047529276351944e-8,1.773528386169363e-6,4.604733106051432e-5,0.0019922482982118856,0.006845812447015248,0.001157286814102803
2031,2009-05-01,6.66065327141935e-8,1.682109998175447e-6,4.438295618296238e-5,0.0018271306008069807,0.006218123315444872,9.823835089104865e-4
2032,2009-06-01,6.727321687973272e-8,1.697823091622027e-6,4.4027550328879165e-5,0.0016872578947619533,0.005784983342988145,8.404828272645153e-4
2033,2009-07-01,6.821477621048497e-8,1.722876477795683e-6,4.447984909237634e-5,0.0015842258623297541,0.005397955024340842,7.257340960730546e-4
2034,2009-08-01,6.853297031048123e-8,1.7348178111836865e-6,4.5108571227127464e-5,0.0015103919103513145,0.005083851112418004,6.343502655507512e-4
2035,2009-09-01,6.903128177764448e-8,1.746214617825852e-6,4.5481728301470144e-5,0.00145767129734115,0.004837395919855829,5.622688793913307e-4
2036,2009-10-01,7.051088405273609e-8,1.781331816140576e-6,4.585864119641166e-5,0.0014156442817636614,0.004636215331598464,5.04241581739743e-4
2037,2009-11-01,7.233009063417752e-8,1.8259608730867987e-6,4.6596578915151927e-05,0.0013809201897909066,0.004475938923813525,4.569437638826827e-4
2038,2009-12-01,7.410276051151003e-8,1.8695408597470267e-6,4.7566827454294026e-5,0.0013529986929006535,0.004349911374298492,4.1844610768215724e-4
2039,2010-01-01,7.44366411952299e-8,1.892033115577063e-6,4.87140278039375e-5,0.0013345006531129845,0.004244826609602442,3.876832285873105e-4
2040,2010-02-01,7.22304513083224e-8,1.8505139818365358e-6,4.811975744910553e-5,0.001134757927031691,0.0033865508531501893,2.933570950681359e-4
2041,2010-03-01,6.975990202453516e-8,1.7859433830166565e-6,4.76289808430656e-5,0.001030810148595855,0.0027794184759384398,2.2988615282876643e-4
2042,2010-04-01,6.702087795855319e-8,1.703819340551545e-6,4.547748664610996e-5,9.663827827151789e-4,0.002393344684274232,1.8863691121549236e-4
2043,2010-05-01,6.616348452952386e-8,1.6704148216977728e-6,4.335974025619071e-5,9.27848575390659e-4,0.002261458979499848,1.6089792166709344e-4
2044,2010-06-01,6.623801628783124e-8,1.6720491152686052e-6,4.258978087621195e-5,8.790763376365057e-4,0.002290616181976613,1.4098608254541832e-4
2045,2010-07-01,6.637337362323411e-8,1.6768053148165624e-6,4.279698094177645e-5,8.530793455825236e-4,0.0022603241723781822,1.2696359176267877e-4
2046,2010-08-01,6.647853348971493e-8,1.680570781170643e-6,4.300834548259943e-5,8.387609360136607e-4,0.0022145101524762125,1.1727709603453701e-4
2047,2010-09-01,6.702690419935962e-8,1.6933292016048869e-6,4.315893505492093e-5,8.298338853525255e-4,0.0021712183565786893,1.1034715542023458e-4
2048,2010-10-01,6.803281303028881e-8,1.7172623474575572e-6,4.34594111063637e-5,8.228865787101536e-4,0.002132944581505634,1.0496893652568734e-4
2049,2010-11-01,6.912359943206264e-8,1.7425945769157818e-6,4.393000510742714e-5,8.178595243201896e-4,0.002103888427165359,1.0069753798265634e-4
2050,2010-12-01,7.013526782677319e-8,1.7665934612176494e-6,4.446790746858162e-5,8.149031695787885e-4,0.0020793588239711655,9.728260209840441e-5
