Months.Since.1Jan1840,Year.Month.Day,1to10g.gm-2,10to100g.gm-2,100gto1kg.gm-2,1to10kg.gm-2,10to100kg.gm-2,GT100kg.gm-2
1675,1979-09-01,6.801146122473397e-8,1.7015806799043384e-6,4.184303653058347e-5,0.005038486453701348,0.06086673009299391,0.045798651413082
1676,1979-10-01,6.802302565617927e-8,1.7040338182759697e-6,4.1857843922299965e-5,0.005041251353022921,0.06088281615859238,0.04580121222027424
1677,1979-11-01,6.802811975161406e-8,1.7060259904141437e-6,4.1877972139059674e-5,0.005044058977565077,0.060898260270227676,0.04580376228019069
1678,1979-12-01,6.803023012808259e-8,1.7075542947445436e-6,4.190301053303332e-5,0.005046902502611667,0.06091312699421407,0.04580630144898116
1679,1980-01-01,6.799449984077105e-8,1.7080715334539669e-6,4.192239954109037e-5,0.005049753298162339,0.060929044611823586,0.045808695246393125
1680,1980-02-01,6.80623259374678e-8,1.708835409157207e-6,4.192194551505948e-5,0.005051610214090552,0.0609427606301624,0.04581065288397496
1681,1980-03-01,6.816485467893029e-8,1.710013362831349e-6,4.1930020525937334e-5,0.0050534173311708435,0.06095602391346124,0.04581259966080212
1682,1980-04-01,6.82724522962586e-8,1.7113945219830103e-6,4.194695342652206e-5,0.005055183787783227,0.06096885254769552,0.04581453554162012
1683,1980-05-01,6.83654960842821e-8,1.7128862789792435e-6,4.1970446494151764e-5,0.0050569295873896655,0.06098125939902726,0.04581646051816072
1684,1980-06-01,6.84340542581497e-8,1.7144677439122543e-6,4.199786090226534e-5,0.005058675535720062,0.0609932574299989,0.045818374610951215
1685,1980-07-01,6.84781128625533e-8,1.7160975525519036e-6,4.20272967990638e-5,0.005060437915494054,0.06100486240470307,0.0458202778699469
1686,1980-08-01,6.85033397142263e-8,1.7176955775674187e-6,4.205770284942548e-5,0.00506222697102453,0.06101609356850746,0.04582217037364104
1687,1980-09-01,6.851644417189709e-8,1.7191696975096924e-6,4.208861064964592e-5,0.0050640474151243025,0.06102697314569419,0.04582405222664419
1688,1980-10-01,6.85227118815765e-8,1.7204467992741038e-6,4.211983572207065e-5,0.005065899734214711,0.061037525278641265,0.04582592355604089
1689,1980-11-01,6.852550526341486e-8,1.7214890007615606e-6,4.215126877637893e-5,0.005067781637950364,0.06104777481449444,0.0458277845070585
1690,1980-12-01,6.852667674498016e-8,1.7222938664454203e-6,4.218277069331643e-5,0.005069689332094093,0.061057746203638956,0.04582963523868156
1691,1981-01-01,6.85271427823486e-8,1.7228849595590384e-6,4.221414245678473e-5,0.005071618478122769,0.06106746266155657,0.04583147591980774
1692,1981-02-01,6.85209728754883e-8,1.7231867079752623e-6,4.224132445662012e-5,0.005073584878761708,0.06107687883184306,0.04583312254731763
1693,1981-03-01,6.855027711618096e-8,1.723421626649021e-6,4.2254952745663524e-5,0.005075093886173104,0.06108533715778089,0.04583457198659907
1694,1981-04-01,6.86067612991391e-8,1.7239016460469737e-6,4.2270818114897645e-5,0.0050765834816720815,0.06109360497415798,0.04583601202895384
1695,1981-05-01,6.867545431317027e-8,1.7245017132431784e-6,4.2289148356263114e-5,0.005078053318548959,0.06110169302615499,0.04583744286304178
1696,1981-06-01,6.874157785763912e-8,1.7251865321732749e-6,4.2308851473229464e-5,0.0050795087444387805,0.0611096071910108,0.045838864683127784
1697,1981-07-01,6.879422021623505e-8,1.7259719491464588e-6,4.232863941955053e-5,0.00508095773531696,0.0611173502981782,0.045840277690225584
1698,1981-08-01,6.883005464562725e-8,1.7268543034782309e-6,4.2347634314888625e-5,0.005082408162793231,0.06112492441990792,0.04584168209294535
1699,1981-09-01,6.885151096997154e-8,1.7277896863464912e-6,4.236547810428505e-5,0.005083865963958828,0.06113233270196904,0.045843078107741644
1700,1981-10-01,6.886306852874368e-8,1.7287108914754306e-6,4.2382196895881627e-5,0.005085334400026024,0.061139580240484145,0.045844465958409256
1701,1981-11-01,6.886876788902475e-8,1.7295533121545407e-6,4.2398007952958655e-5,0.005086814217553534,0.06114667405712597,0.04584584587484046
1702,1981-12-01,6.887137637635386e-8,1.7302725685335933e-6,4.241316549398445e-5,0.005088304312254413,0.06115362253161233,0.04584721809120822
1703,1982-01-01,6.887249659470297e-8,1.7308498796473189e-6,4.242787337481792e-5,0.00508980250927037,0.061160434675701765,0.04584858284384437
1704,1982-02-01,6.887718712859763e-8,1.7313125376057187e-6,4.244096655915989e-5,0.005091310776140517,0.06116687526837502,0.045849833793156866
1705,1982-03-01,6.901830541790022e-8,1.732133876316998e-6,4.241116537388565e-5,0.005091028318592126,0.06117023861623657,0.04585031295295551
1706,1982-04-01,6.92339687494629e-8,1.733640143821015e-6,4.238929754547906e-5,0.005090722315290968,0.06117349098983952,0.045850785591250845
1707,1982-05-01,6.947846671441572e-8,1.7356474403542524e-6,4.237444218151289e-5,0.005090400910024197,0.06117664167971823,0.0458512519261263
1708,1982-06-01,6.970361600414347e-8,1.7381323539298407e-6,4.2365053067226515e-5,0.005090068758820347,0.061179700638089446,0.04585171216842993
1709,1982-07-01,6.987763535537603e-8,1.7410881042952473e-6,4.235972659220865e-5,0.005089727834685524,0.061182677114967096,0.04585216652041583
1710,1982-08-01,6.999383796500737e-8,1.7444078962289973e-6,4.235758526657717e-5,0.005089378859687079,0.06118557879630661,0.04585261517442371
1711,1982-09-01,7.006256633695603e-8,1.7478763508703996e-6,4.235842354311157e-5,0.005089022133248569,0.06118841162356915,0.045853058311648
1712,1982-10-01,7.009930078465146e-8,1.751235842791158e-6,4.2362576220950836e-5,0.005088657926335503,0.06119117998020311,0.045853496101193686
1713,1982-11-01,7.011732791878106e-8,1.754263514402234e-6,4.237061904859503e-5,0.005088286721026986,0.06119388697295678,0.04585392869973647
1714,1982-12-01,7.012555412659266e-8,1.75681832076451e-6,4.2383074063976e-5,0.005087909357249403,0.061196534714486224,0.04585435625214336
1715,1983-01-01,7.012908085768556e-8,1.7588502353907585e-6,4.24002230185708e-5,0.005087527063272528,0.06119912460225857,0.04585477889333215
1716,1983-02-01,7.012341783085348e-8,1.7602812390230684e-6,4.242183963531171e-5,0.005087142015683543,0.06120202489667349,0.045855203183078994
1717,1983-03-01,7.026400353868844e-8,1.761499657646317e-6,4.239678116191879e-5,0.005084789909334705,0.0612016027169006,0.04585478922860925
1718,1983-04-01,7.05117725554862e-8,1.7632997855278545e-6,4.238387472624579e-5,0.005082415765778414,0.061201098618851264,0.04585437084086534
1719,1983-05-01,7.081207261688117e-8,1.7655933265158657e-6,4.238139539493465e-5,0.005080037258073198,0.06120051181519498,0.045853948142594636
1720,1983-06-01,7.110071137354691e-8,1.7684424993616259e-6,4.23872709574182e-5,0.005077664195033416,0.06119984771478817,0.045853521263531434
1721,1983-07-01,7.133116130367128e-8,1.771900320716792e-6,4.239965338523955e-5,0.005075299200704824,0.061199115922375806,0.04585309034172151
1722,1983-08-01,7.148928906250322e-8,1.7758805615243247e-6,4.241711298848631e-5,0.0050729408635179895,0.061198327312274425,0.045852655523084124
1723,1983-09-01,7.158509489423378e-8,1.780142763119194e-6,4.2438821707515726e-5,0.005070586498463765,0.06119749169228628,0.045852216959255
1724,1983-10-01,7.163743871550663e-8,1.7843689614730598e-6,4.2464540385736855e-5,0.0050682338638160145,0.0611966165396859,0.045851774804145026
1725,1983-11-01,7.166365224489513e-8,1.788262557016486e-6,4.2494393812960036e-5,0.005065881972810239,0.0611957066796657,0.04585132920997133
1726,1983-12-01,7.16758411819652e-8,1.7916168190144958e-6,4.252858542679788e-5,0.005063531257940395,0.06119476458841425,0.045850880323681495
1727,1984-01-01,7.168115856412872e-8,1.7943372758431465e-6,4.256718429059682e-5,0.005061183331471451,0.06119379100987829,0.0458504282846471
1728,1984-02-01,7.168739492777767e-8,1.7965579511168504e-6,4.2615425297388545e-5,0.005058854996936509,0.06119251851212092,0.04585012059871696
1729,1984-03-01,7.184179316323003e-8,1.7985594884180112e-6,4.261684312946369e-5,0.005054554133163708,0.061187761843314384,0.04584893664994059
1730,1984-04-01,7.208725165443602e-8,1.8008284771394922e-6,4.262884637457239e-5,0.005050275196360934,0.061182963712856,0.04584775003287421
1731,1984-05-01,7.237800874074019e-8,1.8033860265838267e-6,4.264858774184838e-5,0.005046030771795652,0.06117813930355329,0.04584656085968623
1732,1984-06-01,7.265632980223966e-8,1.8063765236909233e-6,4.267434188292353e-5,0.005041819099317219,0.061173309262563626,0.04584536924522896
1733,1984-07-01,7.287930574915893e-8,1.8098882344607346e-6,4.270505129177429e-5,0.0050376308271764085,0.06116849449724671,0.04584417530984332
1734,1984-08-01,7.303344266868028e-8,1.813859546041832e-6,4.2739872618384674e-5,0.005033455537504238,0.06116371219457917,0.04584297918093063
1735,1984-09-01,7.312774023344281e-8,1.8180788750192638e-6,4.2778215715502816e-5,0.005029285214620837,0.06115897401567181,0.04584178099300423
1736,1984-10-01,7.317982966932667e-8,1.822256851702728e-6,4.281982847000095e-5,0.0050251152897790195,0.06115428598841722,0.04584058088633688
1737,1984-11-01,7.320622165331862e-8,1.8261172095619158e-6,4.286471092255452e-5,0.005020944458874823,0.061149649320253026,0.04583937900469561
1738,1984-12-01,7.321863990742643e-8,1.8294619491740493e-6,4.291293021338421e-5,0.005016774010983359,0.06114506157835562,0.04583817549290611
1739,1985-01-01,7.322412103458557e-8,1.8321954857886476e-6,4.2964458356928215e-5,0.005012607006230522,0.06114051792911239,0.04583697049504812
1740,1985-02-01,7.331233936275549e-8,1.8356893756654904e-6,4.304167087283104e-5,0.005008532093857057,0.06113209078213922,0.045835953733619574
1741,1985-03-01,7.33695520884145e-8,1.8390585887715977e-6,4.313048095677668e-5,0.0050043913525717925,0.06112334783536168,0.045834832702086555
1742,1985-04-01,7.335972102052215e-8,1.841124779449821e-6,4.321966552445377e-5,0.005000390709072002,0.06111467578562694,0.045833710741781844
1743,1985-05-01,7.331499146755898e-8,1.8423059819373725e-6,4.330322521452894e-5,0.0049965240677238235,0.06110612830040221,0.04583258800868439
1744,1985-06-01,7.325695560561928e-8,1.8429495444556884e-6,4.338086350024431e-5,0.0049927538208709024,0.06109776481084995,0.045831464669051955
1745,1985-07-01,7.320275358487375e-8,1.8431943319510406e-6,4.34543837570007e-5,0.004989033238762994,0.06108963631317638,0.045830340903403335
1746,1985-08-01,7.31615350179377e-8,1.8431019977357325e-6,4.352521899788406e-5,0.0049853232462832965,0.06108177675812335,0.04582921690977571
1747,1985-09-01,7.313459729824228e-8,1.8427415030219194e-6,4.3593816382578985e-5,0.0049815991294625715,0.06107420143440883,0.04582809290574956
1748,1985-10-01,7.31189663989832e-8,1.8422041723735045e-6,4.365988080084991e-5,0.0049778499071505425,0.06106691006524831,0.04582696912898823
1749,1985-11-01,7.31107328364332e-8,1.84158739304679e-6,4.3722765220234135e-5,0.004974074506777123,0.061059891616411253,0.045825845836296786
1750,1985-12-01,7.310673195281508e-8,1.840974805076414e-6,4.378176233113859e-5,0.004970277610154052,0.06105312879905071,0.04582472330140919
1751,1986-01-01,7.310491638485362e-8,1.8404246364427697e-6,4.383627078778714e-5,0.004966466425434076,0.061046601462292405,0.04582360181183364
1752,1986-02-01,7.346966821676242e-8,1.8437269809314644e-6,4.392726759714605e-5,0.004962757680852381,0.061027049048896664,0.04582264186181392
1753,1986-03-01,7.361567820330497e-8,1.8494878060755546e-6,4.4084330342141574e-5,0.004960654213842715,0.06101034808438409,0.04582231901656922
1754,1986-04-01,7.346389306400828e-8,1.8531397456799014e-6,4.424524409067613e-5,0.004958745098652106,0.06099376818325974,0.04582199831542636
1755,1986-05-01,7.317295211547085e-8,1.8541660729442513e-6,4.43955742427774e-5,0.004957084678231447,0.0609773278048136,0.04582168008502719
1756,1986-06-01,7.286422573719028e-8,1.8530986441506747e-6,4.4525170600407e-5,0.004955700037357854,0.060961063195555006,0.045821364650707394
1757,1986-07-01,7.260874863116308e-8,1.850528355293215e-6,4.463063637702586e-5,0.004954584070896397,0.06094503010319795,0.045821052335221026
1758,1986-08-01,7.243029900040505e-8,1.846937072023252e-6,4.4713433621565714e-5,0.004953697166630559,0.06092930076095335,0.045820743458584313
1759,1986-09-01,7.23210451777262e-8,1.8427725038003602e-6,4.4776987500722164e-5,0.004952975631965175,0.060913956465414844,0.04582043833892105
1760,1986-10-01,7.226096594641639e-8,1.8384692106338334e-6,4.482464651653444e-5,0.004952343808806837,0.06089907771160125,0.0458201372940175
1761,1986-11-01,7.223076079798577e-8,1.834402451661301e-6,4.4858869613037473e-5,0.004951726487697027,0.060884734539003296,0.04581984064312205
